,VGAMpValue,Variance
ENSG00000113108_APBB3,0.0,0.6417092084884644
ENSG00000134982_APC,0.0,3.9962427616119385
ENSG00000115266_APC2,0.0,0.0
ENSG00000154856_APCDD1,0.0,0.0053480397909879684
ENSG00000164062_APEH,0.0,3.8811886310577393
ENSG00000100823_APEX1,0.0,0.8003502488136292
ENSG00000169188_APEX2,0.0,3.6834864616394043
ENSG00000117362_APH1A,0.0,3.342233419418335
ENSG00000138613_APH1B,0.0,3.49233341217041
ENSG00000166181_API5,0.0,4.175821781158447
ENSG00000149089_APIP,0.0,4.134205341339111
ENSG00000169621_APLF,0.0,0.7466362118721008
ENSG00000171388_APLN,0.0,0.08827739208936691
ENSG00000105290_APLP1,0.0,0.0
ENSG00000084234_APLP2,0.0,2.421755075454712
ENSG00000101474_APMAP,0.0,4.2110772132873535
ENSG00000118137_APOA1,0.0,2.0383145809173584
ENSG00000128383_APOBEC3A,0.0,0.03341592848300934
ENSG00000179750_APOBEC3B,0.0,0.5091381072998047
ENSG00000244509_APOBEC3C,0.0,4.401702880859375
ENSG00000243811_APOBEC3D,0.0,0.2821071147918701
ENSG00000128394_APOBEC3F,0.0,1.0552061796188354
ENSG00000239713_APOBEC3G,0.0,3.222308397293091
ENSG00000100298_APOBEC3H,0.0,0.1250501424074173
ENSG00000184730_APOBR,0.0,2.7983930110931396
ENSG00000130208_APOC1,0.0,4.337892532348633
ENSG00000214855_APOC1P1,0.0,0.06006024777889252
ENSG00000234906_APOC2,0.0,0.012854945845901966
ENSG00000130203_APOE,0.0,0.4975568950176239
ENSG00000100342_APOL1,0.0,1.9269620180130005
ENSG00000128335_APOL2,0.0,2.338742733001709
ENSG00000128284_APOL3,0.0,1.7664929628372192
ENSG00000100336_APOL4,0.0,2.4473776817321777
ENSG00000221963_APOL6,0.0,3.957310438156128
ENSG00000178878_APOLD1,0.0,2.604290723800659
ENSG00000204444_APOM,0.0,2.0131125450134277
ENSG00000184831_APOO,0.0,3.3212661743164062
ENSG00000155008_APOOL,0.0,3.774077892303467
ENSG00000256053_APOPT1,0.0,4.138550758361816
ENSG00000142192_APP,0.0,4.377556324005127
ENSG00000062725_APPBP2,0.0,3.486962080001831
ENSG00000157500_APPL1,0.0,3.3639638423919678
ENSG00000136044_APPL2,0.0,1.543002963066101
ENSG00000198931_APRT,0.0,0.3978252410888672
ENSG00000214293_APTR,0.0,1.6591365337371826
ENSG00000137074_APTX,0.0,4.002312183380127
ENSG00000240583_AQP1,0.0,0.03909197822213173
ENSG00000143595_AQP10,0.0,0.18188674747943878
ENSG00000178301_AQP11,0.0,0.2337327003479004
ENSG00000165272_AQP3,0.0,1.2910810708999634
ENSG00000021776_AQR,0.0,4.257521629333496
ENSG00000169083_AR,0.0,0.5798872113227844
ENSG00000078061_ARAF,0.0,3.1172494888305664
ENSG00000186635_ARAP1,0.0,2.649885892868042
ENSG00000245148_ARAP1-AS2,0.0,0.03669922798871994
ENSG00000047365_ARAP2,0.0,1.4784177541732788
ENSG00000120318_ARAP3,0.0,0.03722025081515312
ENSG00000198576_ARC,0.0,0.003008618950843811
ENSG00000095139_ARCN1,0.0,4.289631366729736
ENSG00000109321_AREG,0.0,0.5259318947792053
ENSG00000119682_AREL1,0.0,1.8647732734680176
ENSG00000143761_ARF1,0.0,1.3810148239135742
ENSG00000134287_ARF3,0.0,3.5138702392578125
ENSG00000168374_ARF4,0.0,3.9397614002227783
ENSG00000272146_ARF4-AS1,0.0,0.952842116355896
ENSG00000004059_ARF5,0.0,4.159063816070557
ENSG00000165527_ARF6,0.0,3.5703256130218506
ENSG00000101199_ARFGAP1,0.0,2.1335625648498535
ENSG00000149182_ARFGAP2,0.0,3.887700080871582
ENSG00000242247_ARFGAP3,0.0,4.318464756011963
ENSG00000066777_ARFGEF1,0.0,4.32903528213501
ENSG00000124198_ARFGEF2,0.0,3.194272994995117
ENSG00000112379_ARFGEF3,0.0,0.09355265647172928
ENSG00000164144_ARFIP1,0.0,3.5582220554351807
ENSG00000132254_ARFIP2,0.0,4.0377678871154785
ENSG00000101246_ARFRP1,0.0,3.8308374881744385
ENSG00000118520_ARG1,0.0,0.0
ENSG00000081181_ARG2,0.0,1.8094474077224731
ENSG00000265293_ARGFXP2,0.0,0.009366976097226143
ENSG00000134884_ARGLU1,0.0,1.5011591911315918
ENSG00000175220_ARHGAP1,0.0,3.797710657119751
ENSG00000071205_ARHGAP10,0.0,2.7069597244262695
ENSG00000198826_ARHGAP11A,0.0,4.648979663848877
ENSG00000285077_ARHGAP11B,0.0,1.6424216032028198
ENSG00000165322_ARHGAP12,0.0,0.8459843397140503
ENSG00000075884_ARHGAP15,0.0,4.046207904815674
ENSG00000140750_ARHGAP17,0.0,3.225364923477173
ENSG00000146376_ARHGAP18,0.0,3.9861502647399902
ENSG00000213390_ARHGAP19,0.0,1.9862489700317383
ENSG00000137727_ARHGAP20,0.0,0.052332084625959396
ENSG00000107863_ARHGAP21,0.0,3.1885550022125244
ENSG00000128805_ARHGAP22,0.0,4.30037260055542
ENSG00000275832_ARHGAP23,0.0,1.1796084642410278
ENSG00000138639_ARHGAP24,0.0,0.04158131405711174
ENSG00000163219_ARHGAP25,0.0,3.905991315841675
ENSG00000145819_ARHGAP26,0.0,2.2984015941619873
ENSG00000159314_ARHGAP27,0.0,2.28359055519104
ENSG00000215769_ARHGAP27P1-BPTFP1-KPNA2P3,0.0,0.6113620400428772
ENSG00000088756_ARHGAP28,0.0,0.08865827322006226
ENSG00000137962_ARHGAP29,0.0,0.017581602558493614
ENSG00000186517_ARHGAP30,0.0,4.299437522888184
ENSG00000031081_ARHGAP31,0.0,0.31869274377822876
ENSG00000241155_ARHGAP31-AS1,0.0,0.03445211425423622
ENSG00000134909_ARHGAP32,0.0,1.7091939449310303
ENSG00000004777_ARHGAP33,0.0,1.3672229051589966
ENSG00000160007_ARHGAP35,0.0,3.4913666248321533
ENSG00000147799_ARHGAP39,0.0,0.01445485558360815
ENSG00000089820_ARHGAP4,0.0,4.24838924407959
ENSG00000165895_ARHGAP42,0.0,0.19319918751716614
ENSG00000006740_ARHGAP44,0.0,0.20771004259586334
ENSG00000180448_ARHGAP45,0.0,3.6922898292541504
ENSG00000100852_ARHGAP5,0.0,3.9726717472076416
ENSG00000258655_ARHGAP5-AS1,0.0,0.8387378454208374
ENSG00000047648_ARHGAP6,0.0,1.6246938705444336
ENSG00000241484_ARHGAP8,0.0,0.02081970125436783
ENSG00000123329_ARHGAP9,0.0,4.099696636199951
ENSG00000141522_ARHGDIA,0.0,2.6635727882385254
ENSG00000111348_ARHGDIB,0.0,0.25130391120910645
ENSG00000242173_ARHGDIG,0.0,0.04875674843788147
ENSG00000076928_ARHGEF1,0.0,4.063591003417969
ENSG00000104728_ARHGEF10,0.0,0.9309878945350647
ENSG00000074964_ARHGEF10L,0.0,0.0
ENSG00000132694_ARHGEF11,0.0,0.9144562482833862
ENSG00000196914_ARHGEF12,0.0,2.1616742610931396
ENSG00000130762_ARHGEF16,0.0,0.08955440670251846
ENSG00000110237_ARHGEF17,0.0,1.0903189182281494
ENSG00000104880_ARHGEF18,0.0,0.05975421890616417
ENSG00000142632_ARHGEF19,0.0,1.3255947828292847
ENSG00000116584_ARHGEF2,0.0,4.180538654327393
ENSG00000240771_ARHGEF25,0.0,0.08704552054405212
ENSG00000114790_ARHGEF26,0.0,0.2756214439868927
ENSG00000243069_ARHGEF26-AS1,0.0,0.017334330826997757
ENSG00000214944_ARHGEF28,0.0,0.08542753010988235
ENSG00000163947_ARHGEF3,0.0,1.813347339630127
ENSG00000214694_ARHGEF33,0.0,0.047845106571912766
ENSG00000204959_ARHGEF34P,0.0,0.00472467765212059
ENSG00000213214_ARHGEF35,0.0,0.33290642499923706
ENSG00000183111_ARHGEF37,0.0,0.28312674164772034
ENSG00000137135_ARHGEF39,0.0,2.0940470695495605
ENSG00000136002_ARHGEF4,0.0,0.012831934727728367
ENSG00000165801_ARHGEF40,0.0,1.1443092823028564
ENSG00000050327_ARHGEF5,0.0,0.3992869257926941
ENSG00000129675_ARHGEF6,0.0,4.108368873596191
ENSG00000102606_ARHGEF7,0.0,2.780245780944824
ENSG00000131089_ARHGEF9,0.0,3.212803602218628
ENSG00000117713_ARID1A,0.0,3.918698787689209
ENSG00000049618_ARID1B,0.0,3.129901885986328
ENSG00000189079_ARID2,0.0,3.998375654220581
ENSG00000116017_ARID3A,0.0,3.3062212467193604
ENSG00000179361_ARID3B,0.0,1.2030436992645264
ENSG00000032219_ARID4A,0.0,4.4129180908203125
ENSG00000054267_ARID4B,0.0,3.81290864944458
ENSG00000196843_ARID5A,0.0,2.9391942024230957
ENSG00000150347_ARID5B,0.0,3.3687679767608643
ENSG00000166233_ARIH1,0.0,4.134635925292969
ENSG00000177479_ARIH2,0.0,4.181620121002197
ENSG00000221883_ARIH2OS,0.0,0.793391764163971
ENSG00000120805_ARL1,0.0,4.123385429382324
ENSG00000175414_ARL10,0.0,1.1616805791854858
ENSG00000152213_ARL11,0.0,3.426389694213867
ENSG00000169379_ARL13B,0.0,2.5442240238189697
ENSG00000152219_ARL14EP,0.0,4.086971282958984
ENSG00000185305_ARL15,0.0,1.4775413274765015
ENSG00000214087_ARL16,0.0,4.208282947540283
ENSG00000185829_ARL17A,0.0,2.7908132076263428
ENSG00000228696_ARL17B,0.0,1.3403937816619873
ENSG00000213465_ARL2,0.0,1.3830887079238892
ENSG00000102931_ARL2BP,0.0,4.217883110046387
ENSG00000138175_ARL3,0.0,4.190343379974365
ENSG00000122644_ARL4A,0.0,4.019443988800049
ENSG00000218996_ARL4AP5,0.0,0.15577052533626556
ENSG00000188042_ARL4C,0.0,0.6136569976806641
ENSG00000175906_ARL4D,0.0,0.60228031873703
ENSG00000162980_ARL5A,0.0,4.045073509216309
ENSG00000165997_ARL5B,0.0,2.9673526287078857
ENSG00000113966_ARL6,0.0,0.6295750141143799
ENSG00000170540_ARL6IP1,0.0,3.876873731613159
ENSG00000182196_ARL6IP4,0.0,3.1156954765319824
ENSG00000144746_ARL6IP5,0.0,1.6850790977478027
ENSG00000177917_ARL6IP6,0.0,4.202591419219971
ENSG00000143862_ARL8A,0.0,3.319321632385254
ENSG00000134108_ARL8B,0.0,4.195626735687256
ENSG00000196503_ARL9,0.0,1.0349153280258179
ENSG00000104442_ARMC1,0.0,4.042487621307373
ENSG00000170632_ARMC10,0.0,3.9467577934265137
ENSG00000157343_ARMC12,0.0,0.08966254442930222
ENSG00000118690_ARMC2,0.0,0.4732029438018799
ENSG00000169126_ARMC4,0.0,0.2083684504032135
ENSG00000140691_ARMC5,0.0,2.5157291889190674
ENSG00000105676_ARMC6,0.0,4.088893890380859
ENSG00000125449_ARMC7,0.0,1.5468004941940308
ENSG00000114098_ARMC8,0.0,4.069465637207031
ENSG00000135931_ARMC9,0.0,1.0970168113708496
ENSG00000126947_ARMCX1,0.0,3.8380537033081055
ENSG00000184867_ARMCX2,0.0,0.8311574459075928
ENSG00000102401_ARMCX3,0.0,4.341113567352295
ENSG00000196440_ARMCX4,0.0,0.5156413912773132
ENSG00000125962_ARMCX5,0.0,1.8689862489700317
ENSG00000271147_ARMCX5-GPRASP2,0.0,0.7537583112716675
ENSG00000198960_ARMCX6,0.0,0.7924503684043884
ENSG00000198520_ARMH1,0.0,4.01064395904541
ENSG00000120029_ARMH3,0.0,2.0550713539123535
ENSG00000139971_ARMH4,0.0,0.24508263170719147
ENSG00000146476_ARMT1,0.0,3.1430649757385254
ENSG00000143437_ARNT,0.0,2.643270492553711
ENSG00000172379_ARNT2,0.0,0.1184411272406578
ENSG00000133794_ARNTL,0.0,0.8091563582420349
ENSG00000029153_ARNTL2,0.0,2.443615674972534
ENSG00000245311_ARNTL2-AS1,0.0,0.1117718517780304
ENSG00000241685_ARPC1A,0.0,3.502068281173706
ENSG00000130429_ARPC1B,0.0,1.11603581905365
ENSG00000163466_ARPC2,0.0,0.21904176473617554
ENSG00000111229_ARPC3,0.0,0.18132373690605164
ENSG00000241553_ARPC4,0.0,1.866026520729065
ENSG00000162704_ARPC5,0.0,0.8593965768814087
ENSG00000136950_ARPC5L,0.0,2.9807584285736084
ENSG00000242498_ARPIN,0.0,0.35055431723594666
ENSG00000128989_ARPP19,0.0,3.6248419284820557
ENSG00000172995_ARPP21,0.0,0.08318643271923065
ENSG00000137486_ARRB1,0.0,3.7076210975646973
ENSG00000141480_ARRB2,0.0,4.038426876068115
ENSG00000197070_ARRDC1,0.0,3.7263076305389404
ENSG00000203993_ARRDC1-AS1,0.0,2.9142322540283203
ENSG00000105643_ARRDC2,0.0,2.166810989379883
ENSG00000113369_ARRDC3,0.0,2.0102217197418213
ENSG00000281357_ARRDC3-AS1,0.0,0.41232380270957947
ENSG00000140450_ARRDC4,0.0,1.6259132623672485
ENSG00000205784_ARRDC5,0.0,0.06455842405557632
ENSG00000100299_ARSA,0.0,1.6555588245391846
ENSG00000113273_ARSB,0.0,2.696742534637451
ENSG00000006756_ARSD,0.0,2.8596811294555664
ENSG00000229851_ARSD-AS1,0.0,0.0038212179206311703
ENSG00000157399_ARSE,0.0,0.02154443971812725
ENSG00000141337_ARSG,0.0,0.6681593656539917
ENSG00000164291_ARSK,0.0,1.8682137727737427
ENSG00000111339_ART4,0.0,0.0
ENSG00000167311_ART5,0.0,0.024922488257288933
ENSG00000117407_ARTN,0.0,0.08348039537668228
ENSG00000173409_ARV1,0.0,4.02211332321167
ENSG00000099889_ARVCF,0.0,0.29192546010017395
ENSG00000004848_ARX,0.0,0.0
ENSG00000104763_ASAH1,0.0,3.336728096008301
ENSG00000188611_ASAH2,0.0,0.01583164557814598
ENSG00000204147_ASAH2B,0.0,0.15107184648513794
ENSG00000153317_ASAP1,0.0,3.5148894786834717
ENSG00000280543_ASAP1-IT2,0.0,0.31270328164100647
ENSG00000151693_ASAP2,0.0,0.8887556791305542
ENSG00000088280_ASAP3,0.0,0.01247605960816145
ENSG00000065802_ASB1,0.0,1.9361108541488647
ENSG00000198881_ASB12,0.0,0.021301548928022385
ENSG00000196372_ASB13,0.0,1.8730202913284302
ENSG00000161664_ASB16,0.0,0.062354736030101776
ENSG00000267080_ASB16-AS1,0.0,1.8321003913879395
ENSG00000100628_ASB2,0.0,0.2043607234954834
ENSG00000115239_ASB3,0.0,1.5988343954086304
ENSG00000148331_ASB6,0.0,1.8150302171707153
ENSG00000183475_ASB7,0.0,1.604742169380188
ENSG00000177981_ASB8,0.0,4.205386638641357
ENSG00000102048_ASB9,0.0,2.5045483112335205
ENSG00000138303_ASCC1,0.0,3.134397029876709
ENSG00000100325_ASCC2,0.0,3.695441961288452
ENSG00000112249_ASCC3,0.0,4.328032493591309
ENSG00000183734_ASCL2,0.0,1.6535143852233887
ENSG00000111875_ASF1A,0.0,4.236732006072998
ENSG00000105011_ASF1B,0.0,4.339497089385986
ENSG00000141505_ASGR1,0.0,2.7737245559692383
ENSG00000161944_ASGR2,0.0,0.32398363947868347
ENSG00000116539_ASH1L,0.0,4.321516036987305
ENSG00000235919_ASH1L-AS1,0.0,1.8359475135803223
ENSG00000227773_ASH1L-IT1,0.0,0.016668416559696198
ENSG00000129691_ASH2L,0.0,4.188537120819092
ENSG00000110881_ASIC1,0.0,0.15160606801509857
ENSG00000213199_ASIC3,0.0,0.08000729233026505
ENSG00000072182_ASIC4,0.0,0.07782229781150818
ENSG00000126522_ASL,0.0,4.064572811126709
ENSG00000169093_ASMTL,0.0,4.061151504516602
ENSG00000236017_ASMTL-AS1,0.0,0.1628180742263794
ENSG00000198356_ASNA1,0.0,3.6676883697509766
ENSG00000070669_ASNS,0.0,0.3614147901535034
ENSG00000138381_ASNSD1,0.0,4.014664173126221
ENSG00000198363_ASPH,0.0,4.254446029663086
ENSG00000174939_ASPHD1,0.0,0.38058462738990784
ENSG00000128203_ASPHD2,0.0,0.27723440527915955
ENSG00000066279_ASPM,0.0,5.952071189880371
ENSG00000106819_ASPN,0.0,0.060686346143484116
ENSG00000244617_ASPRV1,0.0,0.05596845969557762
ENSG00000169696_ASPSCR1,0.0,3.5247068405151367
ENSG00000162174_ASRGL1,0.0,4.444962024688721
ENSG00000130707_ASS1,0.0,0.13111911714076996
ENSG00000220517_ASS1P1,0.0,0.18904681503772736
ENSG00000223922_ASS1P2,0.0,0.00974536407738924
ENSG00000034533_ASTE1,0.0,1.9819180965423584
ENSG00000148219_ASTN2,0.0,0.2323685884475708
ENSG00000171456_ASXL1,0.0,4.233676433563232
ENSG00000143970_ASXL2,0.0,3.881704330444336
ENSG00000141431_ASXL3,0.0,0.0038126828148961067
ENSG00000138138_ATAD1,0.0,3.963961601257324
ENSG00000156802_ATAD2,0.0,3.9198250770568848
ENSG00000119778_ATAD2B,0.0,3.2833292484283447
ENSG00000197785_ATAD3A,0.0,4.400421619415283
ENSG00000160072_ATAD3B,0.0,4.030210018157959
ENSG00000215915_ATAD3C,0.0,0.23255008459091187
ENSG00000176208_ATAD5,0.0,4.225391387939453
ENSG00000137343_ATAT1,0.0,1.732409954071045
ENSG00000107669_ATE1,0.0,3.5323941707611084
ENSG00000226864_ATE1-AS1,0.0,0.233719602227211
ENSG00000123268_ATF1,0.0,3.741427183151245
ENSG00000115966_ATF2,0.0,3.7857959270477295
ENSG00000162772_ATF3,0.0,0.7679657340049744
ENSG00000128272_ATF4,0.0,2.6661181449890137
ENSG00000169136_ATF5,0.0,3.9471638202667236
ENSG00000118217_ATF6,0.0,4.262429714202881
ENSG00000213676_ATF6B,0.0,4.171773910522461
ENSG00000170653_ATF7,0.0,3.7520830631256104
ENSG00000171681_ATF7IP,0.0,4.315165042877197
ENSG00000166669_ATF7IP2,0.0,4.364071369171143
ENSG00000152348_ATG10,0.0,3.8102450370788574
ENSG00000123395_ATG101,0.0,4.018463134765625
ENSG00000145782_ATG12,0.0,4.036968231201172
ENSG00000175224_ATG13,0.0,3.257920980453491
ENSG00000126775_ATG14,0.0,2.437894582748413
ENSG00000085978_ATG16L1,0.0,1.5397777557373047
ENSG00000168010_ATG16L2,0.0,2.8692028522491455
ENSG00000110046_ATG2A,0.0,1.7090425491333008
ENSG00000066739_ATG2B,0.0,2.232527256011963
ENSG00000144848_ATG3,0.0,3.003032922744751
ENSG00000101844_ATG4A,0.0,1.584006667137146
ENSG00000168397_ATG4B,0.0,3.9768590927124023
ENSG00000125703_ATG4C,0.0,3.358152151107788
ENSG00000130734_ATG4D,0.0,2.6901118755340576
ENSG00000057663_ATG5,0.0,4.038610935211182
ENSG00000197548_ATG7,0.0,2.6134769916534424
ENSG00000198925_ATG9A,0.0,0.12632669508457184
ENSG00000181652_ATG9B,0.0,0.169254869222641
ENSG00000138363_ATIC,0.0,3.458617687225342
ENSG00000198513_ATL1,0.0,2.034442663192749
ENSG00000119787_ATL2,0.0,3.076075315475464
ENSG00000184743_ATL3,0.0,4.160064697265625
ENSG00000149311_ATM,0.0,4.2126665115356445
ENSG00000166454_ATMIN,0.0,3.794327735900879
ENSG00000111676_ATN1,0.0,3.2507331371307373
ENSG00000177556_ATOX1,0.0,1.1696261167526245
ENSG00000206190_ATP10A,0.0,0.6731008887290955
ENSG00000118322_ATP10B,0.0,0.0
ENSG00000145246_ATP10D,0.0,1.9760085344314575
ENSG00000068650_ATP11A,0.0,2.1335806846618652
ENSG00000232684_ATP11A-AS1,0.0,0.028257137164473534
ENSG00000058063_ATP11B,0.0,3.8181328773498535
ENSG00000101974_ATP11C,0.0,3.420607328414917
ENSG00000075673_ATP12A,0.0,0.07283556461334229
ENSG00000105726_ATP13A1,0.0,3.6794679164886475
ENSG00000159363_ATP13A2,0.0,3.246702194213867
ENSG00000133657_ATP13A3,0.0,4.351061820983887
ENSG00000127249_ATP13A4,0.0,0.09366554766893387
ENSG00000163399_ATP1A1,0.0,3.812478542327881
ENSG00000203865_ATP1A1-AS1,0.0,0.3366435170173645
ENSG00000105409_ATP1A3,0.0,0.5918573141098022
ENSG00000132681_ATP1A4,0.0,0.0
ENSG00000143153_ATP1B1,0.0,3.6160991191864014
ENSG00000249212_ATP1B1P1,0.0,0.08575694262981415
ENSG00000129244_ATP1B2,0.0,0.14730298519134521
ENSG00000069849_ATP1B3,0.0,2.204375982284546
ENSG00000166896_ATP23,0.0,4.170923233032227
ENSG00000196296_ATP2A1,0.0,0.26645228266716003
ENSG00000260442_ATP2A1-AS1,0.0,1.4052221775054932
ENSG00000174437_ATP2A2,0.0,4.278624534606934
ENSG00000074370_ATP2A3,0.0,4.370667934417725
ENSG00000070961_ATP2B1,0.0,4.260214328765869
ENSG00000271614_ATP2B1-AS1,0.0,1.3573633432388306
ENSG00000157087_ATP2B2,0.0,0.0
ENSG00000058668_ATP2B4,0.0,4.222294807434082
ENSG00000017260_ATP2C1,0.0,4.205835342407227
ENSG00000152234_ATP5F1A,0.0,0.4256945848464966
ENSG00000227682_ATP5F1AP2,0.0,0.0
ENSG00000110955_ATP5F1B,0.0,0.4504505693912506
ENSG00000165629_ATP5F1C,0.0,0.6648333072662354
ENSG00000099624_ATP5F1D,0.0,0.23433062434196472
ENSG00000124172_ATP5F1E,0.0,0.10544712096452713
ENSG00000130770_ATP5IF1,0.0,0.3329516053199768
ENSG00000159199_ATP5MC1,0.0,1.1304901838302612
ENSG00000227590_ATP5MC1P5,0.0,0.002763435710221529
ENSG00000135390_ATP5MC2,0.0,0.09069229662418365
ENSG00000225712_ATP5MC2P1,0.0,0.023280126973986626
ENSG00000230482_ATP5MC2P3,0.0,0.015010432340204716
ENSG00000228847_ATP5MC2P4,0.0,0.007884969934821129
ENSG00000154518_ATP5MC3,0.0,0.2895643711090088
ENSG00000173915_ATP5MD,0.0,0.4148562550544739
ENSG00000231549_ATP5MDP1,0.0,0.04674430564045906
ENSG00000169020_ATP5ME,0.0,0.41849395632743835
ENSG00000241468_ATP5MF,0.0,0.4160750210285187
ENSG00000256826_ATP5MFP4,0.0,0.029373561963438988
ENSG00000261102_ATP5MFP6,0.0,0.11962755024433136
ENSG00000167283_ATP5MG,0.0,0.14389444887638092
ENSG00000249222_ATP5MGL,0.0,0.2877733111381531
ENSG00000232362_ATP5MGP2,0.0,0.05513184890151024
ENSG00000156411_ATP5MPL,0.0,0.26984310150146484
ENSG00000116459_ATP5PB,0.0,0.882149875164032
ENSG00000224451_ATP5PBP1,0.0,0.09585912525653839
ENSG00000167863_ATP5PD,0.0,0.8425067067146301
ENSG00000234925_ATP5PDP4,0.0,0.013430443592369556
ENSG00000154723_ATP5PF,0.0,0.32322412729263306
ENSG00000241837_ATP5PO,0.0,0.5631400942802429
ENSG00000125375_ATP5S,0.0,4.151780605316162
ENSG00000071553_ATP6AP1,0.0,4.105833053588867
ENSG00000205464_ATP6AP1L,0.0,0.5132610201835632
ENSG00000182220_ATP6AP2,0.0,2.9731526374816895
ENSG00000033627_ATP6V0A1,0.0,3.587385892868042
ENSG00000185344_ATP6V0A2,0.0,4.408291339874268
ENSG00000117410_ATP6V0B,0.0,1.7586909532546997
ENSG00000185883_ATP6V0C,0.0,0.27768322825431824
ENSG00000159720_ATP6V0D1,0.0,3.955862522125244
ENSG00000147614_ATP6V0D2,0.0,0.0
ENSG00000113732_ATP6V0E1,0.0,1.2371870279312134
ENSG00000171130_ATP6V0E2,0.0,3.7277791500091553
ENSG00000204934_ATP6V0E2-AS1,0.0,0.17486874759197235
ENSG00000114573_ATP6V1A,0.0,4.224586486816406
ENSG00000239322_ATP6V1B1-AS1,0.0,0.15519793331623077
ENSG00000147416_ATP6V1B2,0.0,4.037416458129883
ENSG00000155097_ATP6V1C1,0.0,3.8600423336029053
ENSG00000143882_ATP6V1C2,0.0,0.17188198864459991
ENSG00000100554_ATP6V1D,0.0,4.180690765380859
ENSG00000131100_ATP6V1E1,0.0,3.5796995162963867
ENSG00000250565_ATP6V1E2,0.0,2.235670804977417
ENSG00000128524_ATP6V1F,0.0,0.9507097005844116
ENSG00000272899_ATP6V1FNB,0.0,0.07511647790670395
ENSG00000136888_ATP6V1G1,0.0,0.8840526342391968
ENSG00000213760_ATP6V1G2,0.0,0.22345620393753052
ENSG00000047249_ATP6V1H,0.0,4.031312465667725
ENSG00000165240_ATP7A,0.0,2.1814188957214355
ENSG00000123191_ATP7B,0.0,0.7595332860946655
ENSG00000124406_ATP8A1,0.0,2.108856201171875
ENSG00000132932_ATP8A2,0.0,0.18978634476661682
ENSG00000081923_ATP8B1,0.0,0.400502473115921
ENSG00000143515_ATP8B2,0.0,2.2345786094665527
ENSG00000130270_ATP8B3,0.0,1.4763412475585938
ENSG00000104043_ATP8B4,0.0,4.761630535125732
ENSG00000179766_ATP8B5P,0.0,0.13623379170894623
ENSG00000054793_ATP9A,0.0,0.7917146682739258
ENSG00000166377_ATP9B,0.0,2.654123306274414
ENSG00000123472_ATPAF1,0.0,4.1740007400512695
ENSG00000171953_ATPAF2,0.0,3.658165454864502
ENSG00000175054_ATR,0.0,3.2913663387298584
ENSG00000138085_ATRAID,0.0,2.59051513671875
ENSG00000164053_ATRIP,0.0,2.2465319633483887
ENSG00000088812_ATRN,0.0,1.9463475942611694
ENSG00000085224_ATRX,0.0,2.2299530506134033
ENSG00000124788_ATXN1,0.0,2.395846128463745
ENSG00000130638_ATXN10,0.0,2.8547863960266113
ENSG00000224470_ATXN1L,0.0,1.6683787107467651
ENSG00000204842_ATXN2,0.0,4.076106548309326
ENSG00000258099_ATXN2-AS,0.0,0.034902337938547134
ENSG00000168488_ATXN2L,0.0,4.194647312164307
ENSG00000066427_ATXN3,0.0,4.151130199432373
ENSG00000285258_ATXN7,0.0,0.65079665184021
ENSG00000163635_ATXN7,0.0,0.6467233300209045
ENSG00000146776_ATXN7L1,0.0,2.1917548179626465
ENSG00000162650_ATXN7L2,0.0,0.5167273879051208
ENSG00000087152_ATXN7L3,0.0,2.878655195236206
ENSG00000253719_ATXN7L3B,0.0,3.144803762435913
ENSG00000230223_ATXN8OS,0.0,0.00924478005617857
ENSG00000148090_AUH,0.0,2.111302137374878
ENSG00000127423_AUNIP,0.0,2.6043829917907715
ENSG00000115307_AUP1,0.0,3.069962739944458
ENSG00000087586_AURKA,0.0,4.975587844848633
ENSG00000175756_AURKAIP1,0.0,1.1849559545516968
ENSG00000213033_AURKAP1,0.0,0.12482988089323044
ENSG00000178999_AURKB,0.0,4.845006465911865
ENSG00000105146_AURKC,0.0,0.1081535741686821
ENSG00000158321_AUTS2,0.0,2.395967721939087
ENSG00000169857_AVEN,0.0,4.202432632446289
ENSG00000135407_AVIL,0.0,0.47088342905044556
ENSG00000105778_AVL9,0.0,3.635403871536255
ENSG00000101200_AVP,0.0,7.414855480194092
ENSG00000119986_AVPI1,0.0,1.0098614692687988
ENSG00000166148_AVPR1A,0.0,0.0
ENSG00000198049_AVPR1B,0.0,0.004274244420230389
ENSG00000162779_AXDND1,0.0,0.007644581608474255
ENSG00000103126_AXIN1,0.0,2.5184810161590576
ENSG00000168646_AXIN2,0.0,0.0
ENSG00000167601_AXL,0.0,0.049364250153303146
ENSG00000163512_AZI2,0.0,4.309826850891113
ENSG00000155096_AZIN1,0.0,4.238012313842773
ENSG00000253320_AZIN1-AS1,0.0,1.7588146924972534
ENSG00000142920_AZIN2,0.0,0.13596898317337036
ENSG00000172232_AZU1,0.0,3.809450387954712
ENSG00000166710_B2M,0.0,0.15845659375190735
ENSG00000169255_B3GALNT1,0.0,1.320753574371338
ENSG00000162885_B3GALNT2,0.0,2.593404531478882
ENSG00000162630_B3GALT2,0.0,0.03980504348874092
ENSG00000235863_B3GALT4,0.0,0.859978437423706
ENSG00000176022_B3GALT6,0.0,3.696181535720825
ENSG00000112309_B3GAT2,0.0,0.7422131299972534
ENSG00000149541_B3GAT3,0.0,4.197503089904785
ENSG00000187676_B3GLCT,0.0,1.2414668798446655
